product_id,product_category,location_id,date,demand,stock_level
PROD_003,CLOTHING,LOC_001,2023-05-02,120.53,85.43
PROD_003,CLOTHING,LOC_001,2023-05-03,118.55,99.24
PROD_003,CLOTHING,LOC_001,2023-05-04,133.83,103.19
PROD_003,CLOTHING,LOC_001,2023-05-05,120.82,71.79
PROD_003,CLOTHING,LOC_001,2023-05-06,103.96,131.52
PROD_003,CLOTHING,LOC_001,2023-05-07,86.11,91.78
PROD_003,CLOTHING,LOC_001,2023-05-08,131.1,96.43
PROD_003,CLOTHING,LOC_001,2023-05-09,114.01,116.13
PROD_003,CLOTHING,LOC_001,2023-05-10,125.03,110.32
PROD_003,CLOTHING,LOC_001,2023-05-11,118.55,120.97
PROD_003,CLOTHING,LOC_001,2023-05-12,106.17,114.79
PROD_003,CLOTHING,LOC_001,2023-05-13,85.47,89.24
PROD_003,CLOTHING,LOC_001,2023-05-14,92.55,114.06
PROD_003,CLOTHING,LOC_001,2023-05-15,112.74,80.33
PROD_003,CLOTHING,LOC_001,2023-05-16,129.06,114.85
PROD_003,CLOTHING,LOC_001,2023-05-17,105.75,91.37
PROD_003,CLOTHING,LOC_001,2023-05-18,116.4,89.0
PROD_003,CLOTHING,LOC_001,2023-05-19,120.88,89.74
PROD_003,CLOTHING,LOC_001,2023-05-20,80.72,69.74
PROD_003,CLOTHING,LOC_001,2023-05-21,92.27,117.27
PROD_003,CLOTHING,LOC_001,2023-05-22,132.11,72.48
PROD_003,CLOTHING,LOC_001,2023-05-23,114.91,97.91
PROD_003,CLOTHING,LOC_001,2023-05-24,119.8,105.84
PROD_003,CLOTHING,LOC_001,2023-05-25,112.26,102.77
PROD_003,CLOTHING,LOC_001,2023-05-26,116.73,117.19
PROD_003,CLOTHING,LOC_001,2023-05-27,86.65,116.55
PROD_003,CLOTHING,LOC_001,2023-05-28,88.44,74.9
PROD_003,CLOTHING,LOC_001,2023-05-29,115.28,86.44
PROD_003,CLOTHING,LOC_001,2023-05-30,108.75,97.96
PROD_003,CLOTHING,LOC_001,2023-05-31,105.33,114.87
PROD_003,CLOTHING,LOC_001,2023-06-01,125.08,91.86
PROD_003,CLOTHING,LOC_001,2023-06-02,104.9,113.47
PROD_003,CLOTHING,LOC_001,2023-06-03,71.09,92.18
PROD_003,CLOTHING,LOC_001,2023-06-04,74.75,96.22
PROD_003,CLOTHING,LOC_001,2023-06-05,119.07,116.4
PROD_003,CLOTHING,LOC_001,2023-06-06,120.97,71.51
PROD_003,CLOTHING,LOC_001,2023-06-07,103.14,131.5
PROD_003,CLOTHING,LOC_001,2023-06-08,114.67,82.41
PROD_003,CLOTHING,LOC_001,2023-06-09,105.82,88.69
PROD_003,CLOTHING,LOC_001,2023-06-10,82.58,107.81
PROD_003,CLOTHING,LOC_001,2023-06-11,67.26,117.7
PROD_003,CLOTHING,LOC_001,2023-06-12,113.6,122.89
PROD_003,CLOTHING,LOC_001,2023-06-13,106.42,113.01
PROD_003,CLOTHING,LOC_001,2023-06-14,97.77,97.8
PROD_003,CLOTHING,LOC_001,2023-06-15,112.74,116.87
PROD_003,CLOTHING,LOC_001,2023-06-16,115.1,115.05
PROD_003,CLOTHING,LOC_001,2023-06-17,81.3,155.26
PROD_003,CLOTHING,LOC_001,2023-06-18,71.07,133.8
PROD_003,CLOTHING,LOC_001,2023-06-19,102.57,90.45
PROD_003,CLOTHING,LOC_001,2023-06-20,93.95,130.09
PROD_003,CLOTHING,LOC_001,2023-06-21,105.89,119.3
PROD_003,CLOTHING,LOC_001,2023-06-22,115.37,92.25
PROD_003,CLOTHING,LOC_001,2023-06-23,103.33,108.3
PROD_003,CLOTHING,LOC_001,2023-06-24,72.41,106.43
PROD_003,CLOTHING,LOC_001,2023-06-25,69.72,111.84
PROD_003,CLOTHING,LOC_001,2023-06-26,100.57,82.39
PROD_003,CLOTHING,LOC_001,2023-06-27,87.46,113.58
PROD_003,CLOTHING,LOC_001,2023-06-28,89.05,128.37
PROD_003,CLOTHING,LOC_001,2023-06-29,103.44,122.86
PROD_003,CLOTHING,LOC_001,2023-06-30,90.84,113.33
PROD_003,CLOTHING,LOC_001,2023-07-01,73.42,121.27
PROD_003,CLOTHING,LOC_001,2023-07-02,72.03,86.15
PROD_003,CLOTHING,LOC_001,2023-07-03,104.79,111.22
PROD_003,CLOTHING,LOC_001,2023-07-04,111.37,90.57
PROD_003,CLOTHING,LOC_001,2023-07-05,107.29,93.18
PROD_003,CLOTHING,LOC_001,2023-07-06,95.96,89.64
PROD_003,CLOTHING,LOC_001,2023-07-07,85.78,112.7
PROD_003,CLOTHING,LOC_001,2023-07-08,69.76,43.61
PROD_003,CLOTHING,LOC_001,2023-07-09,67.78,118.22
PROD_003,CLOTHING,LOC_001,2023-07-10,84.46,111.47
PROD_003,CLOTHING,LOC_001,2023-07-11,92.2,100.75
PROD_003,CLOTHING,LOC_001,2023-07-12,86.54,94.08
PROD_003,CLOTHING,LOC_001,2023-07-13,92.49,95.31
PROD_003,CLOTHING,LOC_001,2023-07-14,98.73,74.93
PROD_003,CLOTHING,LOC_001,2023-07-15,65.86,93.21
PROD_003,CLOTHING,LOC_001,2023-07-16,76.11,86.34
PROD_003,CLOTHING,LOC_001,2023-07-17,92.62,114.59
PROD_003,CLOTHING,LOC_001,2023-07-18,91.56,129.58
PROD_003,CLOTHING,LOC_001,2023-07-19,94.09,83.38
PROD_003,CLOTHING,LOC_001,2023-07-20,84.23,149.54
PROD_003,CLOTHING,LOC_001,2023-07-21,87.1,115.36
PROD_003,CLOTHING,LOC_001,2023-07-22,54.78,87.02
PROD_003,CLOTHING,LOC_001,2023-07-23,55.42,124.62
PROD_003,CLOTHING,LOC_001,2023-07-24,95.25,109.45
PROD_003,CLOTHING,LOC_001,2023-07-25,63.39,102.22
PROD_003,CLOTHING,LOC_001,2023-07-26,87.95,115.63
PROD_003,CLOTHING,LOC_001,2023-07-27,91.11,85.88
PROD_003,CLOTHING,LOC_001,2023-07-28,91.01,85.24
PROD_003,CLOTHING,LOC_001,2023-07-29,64.89,139.52
PROD_003,CLOTHING,LOC_001,2023-07-30,72.51,78.94
PROD_003,CLOTHING,LOC_001,2023-07-31,91.08,99.48
PROD_003,CLOTHING,LOC_001,2023-08-01,74.09,87.36
PROD_003,CLOTHING,LOC_001,2023-08-02,92.0,97.88
PROD_003,CLOTHING,LOC_001,2023-08-03,68.72,103.34
PROD_003,CLOTHING,LOC_001,2023-08-04,92.4,132.92
PROD_003,CLOTHING,LOC_001,2023-08-05,40.72,129.51
PROD_003,CLOTHING,LOC_001,2023-08-06,65.75,137.24
PROD_003,CLOTHING,LOC_001,2023-08-07,87.01,71.16
PROD_003,CLOTHING,LOC_001,2023-08-08,77.67,99.94
PROD_003,CLOTHING,LOC_001,2023-08-09,84.39,90.04
PROD_003,CLOTHING,LOC_001,2023-08-10,66.88,123.79
PROD_003,CLOTHING,LOC_001,2023-08-11,84.07,123.6
PROD_003,CLOTHING,LOC_001,2023-08-12,63.39,141.39
PROD_003,CLOTHING,LOC_001,2023-08-13,57.76,98.69
PROD_003,CLOTHING,LOC_001,2023-08-14,74.71,87.71
PROD_003,CLOTHING,LOC_001,2023-08-15,67.72,86.45
PROD_003,CLOTHING,LOC_001,2023-08-16,87.77,112.21
PROD_003,CLOTHING,LOC_001,2023-08-17,64.14,98.12
PROD_003,CLOTHING,LOC_001,2023-08-18,58.49,119.19
PROD_003,CLOTHING,LOC_001,2023-08-19,56.52,110.28
PROD_003,CLOTHING,LOC_001,2023-08-20,36.24,119.25
PROD_003,CLOTHING,LOC_001,2023-08-21,75.89,112.23
PROD_003,CLOTHING,LOC_001,2023-08-22,69.53,101.39
PROD_003,CLOTHING,LOC_001,2023-08-23,75.27,87.76
PROD_003,CLOTHING,LOC_001,2023-08-24,71.64,121.68
PROD_003,CLOTHING,LOC_001,2023-08-25,60.19,102.33
PROD_003,CLOTHING,LOC_001,2023-08-26,59.17,94.56
PROD_003,CLOTHING,LOC_001,2023-08-27,50.05,105.5
PROD_003,CLOTHING,LOC_001,2023-08-28,50.93,100.36
PROD_003,CLOTHING,LOC_001,2023-08-29,83.14,105.48
PROD_003,CLOTHING,LOC_001,2023-08-30,81.2,94.74
PROD_003,CLOTHING,LOC_001,2023-08-31,63.84,140.44
PROD_003,CLOTHING,LOC_001,2023-09-01,73.13,113.03
PROD_003,CLOTHING,LOC_001,2023-09-02,44.21,136.86
PROD_003,CLOTHING,LOC_001,2023-09-03,52.08,65.27
PROD_003,CLOTHING,LOC_001,2023-09-04,73.27,88.71
PROD_003,CLOTHING,LOC_001,2023-09-05,53.68,96.46
PROD_003,CLOTHING,LOC_001,2023-09-06,74.11,77.9
PROD_003,CLOTHING,LOC_001,2023-09-07,74.4,113.57
PROD_003,CLOTHING,LOC_001,2023-09-08,77.51,88.0
PROD_003,CLOTHING,LOC_001,2023-09-09,33.25,91.61
PROD_003,CLOTHING,LOC_001,2023-09-10,50.11,140.06
PROD_003,CLOTHING,LOC_001,2023-09-11,72.29,106.15
PROD_003,CLOTHING,LOC_001,2023-09-12,65.37,82.16
PROD_003,CLOTHING,LOC_001,2023-09-13,78.93,114.13
PROD_003,CLOTHING,LOC_001,2023-09-14,59.7,103.82
PROD_003,CLOTHING,LOC_001,2023-09-15,72.94,74.13
PROD_003,CLOTHING,LOC_001,2023-09-16,40.69,115.95
PROD_003,CLOTHING,LOC_001,2023-09-17,54.66,105.08
PROD_003,CLOTHING,LOC_001,2023-09-18,59.87,96.74
PROD_003,CLOTHING,LOC_001,2023-09-19,64.08,110.17
PROD_003,CLOTHING,LOC_001,2023-09-20,72.32,159.62
PROD_003,CLOTHING,LOC_001,2023-09-21,64.46,91.78
PROD_003,CLOTHING,LOC_001,2023-09-22,76.22,82.39
PROD_003,CLOTHING,LOC_001,2023-09-23,51.44,124.08
PROD_003,CLOTHING,LOC_001,2023-09-24,44.8,92.56
PROD_003,CLOTHING,LOC_001,2023-09-25,68.56,115.6
PROD_003,CLOTHING,LOC_001,2023-09-26,74.63,106.87
PROD_003,CLOTHING,LOC_001,2023-09-27,61.07,104.89
PROD_003,CLOTHING,LOC_001,2023-09-28,82.98,56.74
PROD_003,CLOTHING,LOC_001,2023-09-29,61.1,69.96
PROD_003,CLOTHING,LOC_001,2023-09-30,45.72,75.17
PROD_003,CLOTHING,LOC_001,2023-10-01,36.1,84.97
PROD_003,CLOTHING,LOC_001,2023-10-02,63.66,92.07
PROD_003,CLOTHING,LOC_001,2023-10-03,71.81,105.54
PROD_003,CLOTHING,LOC_001,2023-10-04,60.22,108.77
PROD_003,CLOTHING,LOC_001,2023-10-05,66.71,123.19
PROD_003,CLOTHING,LOC_001,2023-10-06,65.05,90.33
PROD_003,CLOTHING,LOC_001,2023-10-07,43.93,131.07
PROD_003,CLOTHING,LOC_001,2023-10-08,51.44,123.48
PROD_003,CLOTHING,LOC_001,2023-10-09,60.58,73.68
PROD_003,CLOTHING,LOC_001,2023-10-10,65.73,81.96
PROD_003,CLOTHING,LOC_001,2023-10-11,60.55,118.39
PROD_003,CLOTHING,LOC_001,2023-10-12,64.7,88.32
PROD_003,CLOTHING,LOC_001,2023-10-13,71.59,171.32
PROD_003,CLOTHING,LOC_001,2023-10-14,52.79,106.35
PROD_003,CLOTHING,LOC_001,2023-10-15,41.54,104.73
PROD_003,CLOTHING,LOC_001,2023-10-16,83.88,119.69
PROD_003,CLOTHING,LOC_001,2023-10-17,60.87,91.16
PROD_003,CLOTHING,LOC_001,2023-10-18,87.98,101.62
PROD_003,CLOTHING,LOC_001,2023-10-19,88.89,129.55
PROD_003,CLOTHING,LOC_001,2023-10-20,75.33,150.06
PROD_003,CLOTHING,LOC_001,2023-10-21,55.5,97.24
PROD_003,CLOTHING,LOC_001,2023-10-22,38.32,106.87
PROD_003,CLOTHING,LOC_001,2023-10-23,74.81,105.51
PROD_003,CLOTHING,LOC_001,2023-10-24,62.87,83.09
PROD_003,CLOTHING,LOC_001,2023-10-25,77.46,95.71
PROD_003,CLOTHING,LOC_001,2023-10-26,74.08,114.11
PROD_003,CLOTHING,LOC_001,2023-10-27,74.99,86.55
PROD_003,CLOTHING,LOC_001,2023-10-28,55.33,98.58
PROD_003,CLOTHING,LOC_001,2023-10-29,40.8,97.38
PROD_003,CLOTHING,LOC_001,2023-10-30,75.07,107.26
PROD_003,CLOTHING,LOC_001,2023-10-31,82.3,73.49
PROD_003,CLOTHING,LOC_001,2023-11-01,70.53,122.52
PROD_003,CLOTHING,LOC_001,2023-11-02,93.46,101.8
PROD_003,CLOTHING,LOC_001,2023-11-03,83.44,96.24
PROD_003,CLOTHING,LOC_001,2023-11-04,68.72,103.62
PROD_003,CLOTHING,LOC_001,2023-11-05,51.0,74.62
PROD_003,CLOTHING,LOC_001,2023-11-06,88.22,113.85
PROD_003,CLOTHING,LOC_001,2023-11-07,64.65,135.18
PROD_003,CLOTHING,LOC_001,2023-11-08,74.39,118.89
PROD_003,CLOTHING,LOC_001,2023-11-09,87.65,110.32
PROD_003,CLOTHING,LOC_001,2023-11-10,77.61,79.33
PROD_003,CLOTHING,LOC_001,2023-11-11,54.74,68.16
PROD_003,CLOTHING,LOC_001,2023-11-12,56.54,100.39
PROD_003,CLOTHING,LOC_001,2023-11-13,80.48,79.0
PROD_003,CLOTHING,LOC_001,2023-11-14,90.61,79.44
PROD_003,CLOTHING,LOC_001,2023-11-15,79.66,92.19
PROD_003,CLOTHING,LOC_001,2023-11-16,96.23,132.81
PROD_003,CLOTHING,LOC_001,2023-11-17,77.95,113.97
PROD_003,CLOTHING,LOC_001,2023-11-18,69.8,76.22
PROD_003,CLOTHING,LOC_001,2023-11-19,72.35,112.74
PROD_003,CLOTHING,LOC_001,2023-11-20,101.12,103.36
PROD_003,CLOTHING,LOC_001,2023-11-21,71.26,151.27
PROD_003,CLOTHING,LOC_001,2023-11-22,82.75,94.39
PROD_003,CLOTHING,LOC_001,2023-11-23,85.22,122.27
PROD_003,CLOTHING,LOC_001,2023-11-24,101.65,89.11
PROD_003,CLOTHING,LOC_001,2023-11-25,69.72,78.11
PROD_003,CLOTHING,LOC_001,2023-11-26,69.78,113.95
PROD_003,CLOTHING,LOC_001,2023-11-27,89.95,138.93
PROD_003,CLOTHING,LOC_001,2023-11-28,88.91,123.63
PROD_003,CLOTHING,LOC_001,2023-11-29,81.38,102.38
PROD_003,CLOTHING,LOC_001,2023-11-30,102.86,89.33
PROD_003,CLOTHING,LOC_001,2023-12-01,83.34,104.12
PROD_003,CLOTHING,LOC_001,2023-12-02,72.99,87.46
PROD_003,CLOTHING,LOC_001,2023-12-03,60.7,88.62
PROD_003,CLOTHING,LOC_001,2023-12-04,94.92,137.25
PROD_003,CLOTHING,LOC_001,2023-12-05,93.93,75.26
PROD_003,CLOTHING,LOC_001,2023-12-06,89.8,60.11
PROD_003,CLOTHING,LOC_001,2023-12-07,103.27,115.21
PROD_003,CLOTHING,LOC_001,2023-12-08,97.15,125.35
PROD_003,CLOTHING,LOC_001,2023-12-09,80.35,138.29
PROD_003,CLOTHING,LOC_001,2023-12-10,76.79,106.44
PROD_003,CLOTHING,LOC_001,2023-12-11,111.17,88.16
PROD_003,CLOTHING,LOC_001,2023-12-12,106.74,71.61
PROD_003,CLOTHING,LOC_001,2023-12-13,103.81,72.24
PROD_003,CLOTHING,LOC_001,2023-12-14,109.61,111.03
PROD_003,CLOTHING,LOC_001,2023-12-15,117.23,94.42
PROD_003,CLOTHING,LOC_001,2023-12-16,73.64,97.91
PROD_003,CLOTHING,LOC_001,2023-12-17,73.31,83.14
PROD_003,CLOTHING,LOC_001,2023-12-18,116.61,115.61
PROD_003,CLOTHING,LOC_001,2023-12-19,117.38,81.59
PROD_003,CLOTHING,LOC_001,2023-12-20,130.19,77.31
PROD_003,CLOTHING,LOC_001,2023-12-21,119.56,108.79
PROD_003,CLOTHING,LOC_001,2023-12-22,96.71,96.99
PROD_003,CLOTHING,LOC_001,2023-12-23,71.26,104.02
PROD_003,CLOTHING,LOC_001,2023-12-24,81.96,124.81
PROD_003,CLOTHING,LOC_001,2023-12-25,137.84,115.81
PROD_003,CLOTHING,LOC_001,2023-12-26,130.2,89.03
PROD_003,CLOTHING,LOC_001,2023-12-27,125.04,133.92
PROD_003,CLOTHING,LOC_001,2023-12-28,120.37,132.87
PROD_003,CLOTHING,LOC_001,2023-12-29,127.44,78.79
PROD_003,CLOTHING,LOC_001,2023-12-30,70.74,121.84
PROD_003,CLOTHING,LOC_001,2023-12-31,92.56,93.78
PROD_003,CLOTHING,LOC_002,2022-01-01,68.24,145.19
PROD_003,CLOTHING,LOC_002,2022-01-02,37.96,149.9
PROD_003,CLOTHING,LOC_002,2022-01-03,87.87,194.6
PROD_003,CLOTHING,LOC_002,2022-01-04,91.05,114.9
PROD_003,CLOTHING,LOC_002,2022-01-05,67.07,217.2
PROD_003,CLOTHING,LOC_002,2022-01-06,82.24,122.26
PROD_003,CLOTHING,LOC_002,2022-01-07,83.75,190.74
PROD_003,CLOTHING,LOC_002,2022-01-08,64.82,148.51
PROD_003,CLOTHING,LOC_002,2022-01-09,44.06,95.2
PROD_003,CLOTHING,LOC_002,2022-01-10,101.62,167.84
PROD_003,CLOTHING,LOC_002,2022-01-11,98.31,102.99
PROD_003,CLOTHING,LOC_002,2022-01-12,100.81,126.85
PROD_003,CLOTHING,LOC_002,2022-01-13,93.32,120.58
PROD_003,CLOTHING,LOC_002,2022-01-14,88.66,147.41
PROD_003,CLOTHING,LOC_002,2022-01-15,57.81,157.72
PROD_003,CLOTHING,LOC_002,2022-01-16,53.8,183.79
PROD_003,CLOTHING,LOC_002,2022-01-17,93.1,112.95
PROD_003,CLOTHING,LOC_002,2022-01-18,91.7,151.28
PROD_003,CLOTHING,LOC_002,2022-01-19,86.14,108.48
PROD_003,CLOTHING,LOC_002,2022-01-20,83.01,189.17
PROD_003,CLOTHING,LOC_002,2022-01-21,99.36,134.56
PROD_003,CLOTHING,LOC_002,2022-01-22,57.16,107.81
PROD_003,CLOTHING,LOC_002,2022-01-23,62.64,144.01
PROD_003,CLOTHING,LOC_002,2022-01-24,111.77,121.48
PROD_003,CLOTHING,LOC_002,2022-01-25,64.07,139.54
PROD_003,CLOTHING,LOC_002,2022-01-26,97.39,154.42
PROD_003,CLOTHING,LOC_002,2022-01-27,98.82,161.54
PROD_003,CLOTHING,LOC_002,2022-01-28,81.38,127.86
PROD_003,CLOTHING,LOC_002,2022-01-29,63.78,211.2
PROD_003,CLOTHING,LOC_002,2022-01-30,55.05,150.84
PROD_003,CLOTHING,LOC_002,2022-01-31,91.82,188.47
PROD_003,CLOTHING,LOC_002,2022-02-01,103.38,121.51
PROD_003,CLOTHING,LOC_002,2022-02-02,103.07,115.44
PROD_003,CLOTHING,LOC_002,2022-02-03,93.57,177.52
PROD_003,CLOTHING,LOC_002,2022-02-04,107.65,145.33
PROD_003,CLOTHING,LOC_002,2022-02-05,68.75,189.15
PROD_003,CLOTHING,LOC_002,2022-02-06,84.04,129.75
PROD_003,CLOTHING,LOC_002,2022-02-07,116.73,153.04
PROD_003,CLOTHING,LOC_002,2022-02-08,96.71,146.6
PROD_003,CLOTHING,LOC_002,2022-02-09,104.62,157.3
PROD_003,CLOTHING,LOC_002,2022-02-10,101.18,178.77
PROD_003,CLOTHING,LOC_002,2022-02-11,112.06,117.33
PROD_003,CLOTHING,LOC_002,2022-02-12,72.18,116.14
PROD_003,CLOTHING,LOC_002,2022-02-13,65.36,140.27
PROD_003,CLOTHING,LOC_002,2022-02-14,112.25,160.36
PROD_003,CLOTHING,LOC_002,2022-02-15,108.75,199.7
PROD_003,CLOTHING,LOC_002,2022-02-16,110.64,118.22
PROD_003,CLOTHING,LOC_002,2022-02-17,118.88,113.07
PROD_003,CLOTHING,LOC_002,2022-02-18,108.48,161.19
PROD_003,CLOTHING,LOC_002,2022-02-19,55.9,130.62
PROD_003,CLOTHING,LOC_002,2022-02-20,54.9,168.5
PROD_003,CLOTHING,LOC_002,2022-02-21,104.06,131.02
PROD_003,CLOTHING,LOC_002,2022-02-22,110.32,88.01
PROD_003,CLOTHING,LOC_002,2022-02-23,118.59,172.93
PROD_003,CLOTHING,LOC_002,2022-02-24,95.05,103.84
PROD_003,CLOTHING,LOC_002,2022-02-25,78.7,125.22
PROD_003,CLOTHING,LOC_002,2022-02-26,82.98,174.23
PROD_003,CLOTHING,LOC_002,2022-02-27,72.4,210.75
PROD_003,CLOTHING,LOC_002,2022-02-28,97.59,113.11
PROD_003,CLOTHING,LOC_002,2022-03-01,116.18,149.57
PROD_003,CLOTHING,LOC_002,2022-03-02,126.51,178.77
PROD_003,CLOTHING,LOC_002,2022-03-03,105.39,151.17
PROD_003,CLOTHING,LOC_002,2022-03-04,120.0,182.23
PROD_003,CLOTHING,LOC_002,2022-03-05,74.11,103.16
PROD_003,CLOTHING,LOC_002,2022-03-06,73.78,120.2
PROD_003,CLOTHING,LOC_002,2022-03-07,116.18,106.58
PROD_003,CLOTHING,LOC_002,2022-03-08,124.89,163.59
PROD_003,CLOTHING,LOC_002,2022-03-09,122.07,166.04
PROD_003,CLOTHING,LOC_002,2022-03-10,102.04,130.32
PROD_003,CLOTHING,LOC_002,2022-03-11,131.47,175.81
PROD_003,CLOTHING,LOC_002,2022-03-12,79.5,169.67
PROD_003,CLOTHING,LOC_002,2022-03-13,81.07,93.39
PROD_003,CLOTHING,LOC_002,2022-03-14,118.14,90.44
PROD_003,CLOTHING,LOC_002,2022-03-15,127.15,100.27
PROD_003,CLOTHING,LOC_002,2022-03-16,123.77,126.51
PROD_003,CLOTHING,LOC_002,2022-03-17,104.92,148.82
PROD_003,CLOTHING,LOC_002,2022-03-18,121.85,153.79
PROD_003,CLOTHING,LOC_002,2022-03-19,72.83,205.45
PROD_003,CLOTHING,LOC_002,2022-03-20,108.51,128.44
PROD_003,CLOTHING,LOC_002,2022-03-21,108.07,170.78
PROD_003,CLOTHING,LOC_002,2022-03-22,124.11,140.12
PROD_003,CLOTHING,LOC_002,2022-03-23,121.18,142.15
PROD_003,CLOTHING,LOC_002,2022-03-24,110.13,199.89
PROD_003,CLOTHING,LOC_002,2022-03-25,112.29,127.2
PROD_003,CLOTHING,LOC_002,2022-03-26,97.79,199.56
PROD_003,CLOTHING,LOC_002,2022-03-27,68.57,175.54
PROD_003,CLOTHING,LOC_002,2022-03-28,123.96,157.21
PROD_003,CLOTHING,LOC_002,2022-03-29,130.84,180.67
PROD_003,CLOTHING,LOC_002,2022-03-30,95.73,154.48
PROD_003,CLOTHING,LOC_002,2022-03-31,131.25,186.38
PROD_003,CLOTHING,LOC_002,2022-04-01,133.61,152.63
PROD_003,CLOTHING,LOC_002,2022-04-02,102.99,127.62
PROD_003,CLOTHING,LOC_002,2022-04-03,86.67,172.92
PROD_003,CLOTHING,LOC_002,2022-04-04,141.22,172.22
PROD_003,CLOTHING,LOC_002,2022-04-05,101.14,139.9
PROD_003,CLOTHING,LOC_002,2022-04-06,92.35,132.61
PROD_003,CLOTHING,LOC_002,2022-04-07,124.41,99.12
PROD_003,CLOTHING,LOC_002,2022-04-08,128.56,141.08
PROD_003,CLOTHING,LOC_002,2022-04-09,84.63,195.5
PROD_003,CLOTHING,LOC_002,2022-04-10,73.25,158.8
PROD_003,CLOTHING,LOC_002,2022-04-11,115.24,147.37
PROD_003,CLOTHING,LOC_002,2022-04-12,105.05,146.26
PROD_003,CLOTHING,LOC_002,2022-04-13,125.56,187.86
PROD_003,CLOTHING,LOC_002,2022-04-14,126.38,150.94
PROD_003,CLOTHING,LOC_002,2022-04-15,113.82,166.74
PROD_003,CLOTHING,LOC_002,2022-04-16,76.29,105.32
PROD_003,CLOTHING,LOC_002,2022-04-17,88.24,146.09
PROD_003,CLOTHING,LOC_002,2022-04-18,129.75,192.82
PROD_003,CLOTHING,LOC_002,2022-04-19,116.95,166.99
PROD_003,CLOTHING,LOC_002,2022-04-20,125.51,122.71
PROD_003,CLOTHING,LOC_002,2022-04-21,114.95,170.49
PROD_003,CLOTHING,LOC_002,2022-04-22,126.61,173.69
PROD_003,CLOTHING,LOC_002,2022-04-23,72.82,200.32
PROD_003,CLOTHING,LOC_002,2022-04-24,79.03,148.24
PROD_003,CLOTHING,LOC_002,2022-04-25,115.12,148.66
PROD_003,CLOTHING,LOC_002,2022-04-26,119.64,182.93
PROD_003,CLOTHING,LOC_002,2022-04-27,104.72,143.87
PROD_003,CLOTHING,LOC_002,2022-04-28,119.84,158.4
PROD_003,CLOTHING,LOC_002,2022-04-29,127.45,100.13
PROD_003,CLOTHING,LOC_002,2022-04-30,70.86,110.82
PROD_003,CLOTHING,LOC_002,2022-05-01,102.9,132.7
PROD_003,CLOTHING,LOC_002,2022-05-02,119.9,120.65
PROD_003,CLOTHING,LOC_002,2022-05-03,127.77,164.68
PROD_003,CLOTHING,LOC_002,2022-05-04,105.08,222.76
PROD_003,CLOTHING,LOC_002,2022-05-05,135.37,202.02
PROD_003,CLOTHING,LOC_002,2022-05-06,127.57,132.79
PROD_003,CLOTHING,LOC_002,2022-05-07,84.9,160.84
PROD_003,CLOTHING,LOC_002,2022-05-08,86.14,101.36
PROD_003,CLOTHING,LOC_002,2022-05-09,119.54,195.42
PROD_003,CLOTHING,LOC_002,2022-05-10,110.03,229.0
PROD_003,CLOTHING,LOC_002,2022-05-11,128.26,126.92
PROD_003,CLOTHING,LOC_002,2022-05-12,131.08,185.0
PROD_003,CLOTHING,LOC_002,2022-05-13,111.63,185.46
PROD_003,CLOTHING,LOC_002,2022-05-14,83.6,166.43
PROD_003,CLOTHING,LOC_002,2022-05-15,86.61,142.8
PROD_003,CLOTHING,LOC_002,2022-05-16,129.56,157.78
PROD_003,CLOTHING,LOC_002,2022-05-17,130.18,123.78
PROD_003,CLOTHING,LOC_002,2022-05-18,136.36,131.55
PROD_003,CLOTHING,LOC_002,2022-05-19,117.14,159.86
PROD_003,CLOTHING,LOC_002,2022-05-20,106.14,168.49
PROD_003,CLOTHING,LOC_002,2022-05-21,69.8,136.31
PROD_003,CLOTHING,LOC_002,2022-05-22,68.75,128.6
PROD_003,CLOTHING,LOC_002,2022-05-23,106.23,207.0
PROD_003,CLOTHING,LOC_002,2022-05-24,123.35,143.68
PROD_003,CLOTHING,LOC_002,2022-05-25,96.09,206.27
PROD_003,CLOTHING,LOC_002,2022-05-26,127.42,192.67
PROD_003,CLOTHING,LOC_002,2022-05-27,96.67,182.27
PROD_003,CLOTHING,LOC_002,2022-05-28,84.52,137.36
PROD_003,CLOTHING,LOC_002,2022-05-29,44.71,175.14
PROD_003,CLOTHING,LOC_002,2022-05-30,119.74,142.25
PROD_003,CLOTHING,LOC_002,2022-05-31,129.06,106.87
PROD_003,CLOTHING,LOC_002,2022-06-01,108.71,172.26
PROD_003,CLOTHING,LOC_002,2022-06-02,113.89,157.13
PROD_003,CLOTHING,LOC_002,2022-06-03,112.5,124.24
PROD_003,CLOTHING,LOC_002,2022-06-04,81.19,131.69
PROD_003,CLOTHING,LOC_002,2022-06-05,56.49,190.2
PROD_003,CLOTHING,LOC_002,2022-06-06,101.55,141.82
PROD_003,CLOTHING,LOC_002,2022-06-07,123.14,109.29
PROD_003,CLOTHING,LOC_002,2022-06-08,102.15,154.08
PROD_003,CLOTHING,LOC_002,2022-06-09,108.0,159.68
PROD_003,CLOTHING,LOC_002,2022-06-10,101.39,160.75
PROD_003,CLOTHING,LOC_002,2022-06-11,70.61,138.49
PROD_003,CLOTHING,LOC_002,2022-06-12,52.33,145.21
PROD_003,CLOTHING,LOC_002,2022-06-13,100.63,88.81
PROD_003,CLOTHING,LOC_002,2022-06-14,108.76,181.73
PROD_003,CLOTHING,LOC_002,2022-06-15,109.91,172.32
PROD_003,CLOTHING,LOC_002,2022-06-16,91.34,168.19
