date,product_id,product_category,location_id,demand,stock_level
2022-04-25,PROD_003,CLOTHING,LOC_004,527.47,164.10714285714286
2022-04-25,PROD_003,CLOTHING,LOC_005,825.48,207.74
2022-04-25,PROD_004,FOOD,LOC_001,593.42,86.43714285714286
2022-04-25,PROD_004,FOOD,LOC_002,483.44,106.78428571428572
2022-04-25,PROD_004,FOOD,LOC_003,433.98,101.60428571428572
2022-04-25,PROD_004,FOOD,LOC_004,690.3399999999999,132.18285714285713
2022-04-25,PROD_004,FOOD,LOC_005,832.48,192.87285714285713
2022-04-25,PROD_005,FOOD,LOC_001,794.12,208.9
2022-04-25,PROD_005,FOOD,LOC_002,738.0,167.24
2022-04-25,PROD_005,FOOD,LOC_003,448.93,114.18285714285715
2022-04-25,PROD_005,FOOD,LOC_004,884.48,171.54285714285714
2022-04-25,PROD_005,FOOD,LOC_005,720.71,127.91428571428573
2022-04-25,PROD_006,FOOD,LOC_001,828.08,199.20714285714286
2022-04-25,PROD_006,FOOD,LOC_002,754.87,129.6442857142857
2022-04-25,PROD_006,FOOD,LOC_003,587.26,141.90428571428572
2022-04-25,PROD_006,FOOD,LOC_004,815.54,161.48
2022-04-25,PROD_006,FOOD,LOC_005,499.01,123.78
2022-04-25,PROD_007,HOME,LOC_001,201.67,65.28142857142858
2022-04-25,PROD_007,HOME,LOC_002,303.73,85.79857142857144
2022-04-25,PROD_007,HOME,LOC_003,347.18,95.55428571428571
2022-04-25,PROD_007,HOME,LOC_004,246.31,77.44571428571429
2022-04-25,PROD_007,HOME,LOC_005,172.82,65.75428571428571
2022-04-25,PROD_008,SPORTS,LOC_001,498.2,207.84714285714287
2022-04-25,PROD_008,SPORTS,LOC_002,406.31,130.29857142857142
2022-04-25,PROD_008,SPORTS,LOC_003,298.37,139.30142857142857
2022-04-25,PROD_008,SPORTS,LOC_004,561.47,158.64000000000001
2022-04-25,PROD_008,SPORTS,LOC_005,311.36,141.20285714285714
2022-04-25,PROD_009,SPORTS,LOC_001,381.53,155.1614285714286
2022-04-25,PROD_009,SPORTS,LOC_002,498.0,203.23714285714286
2022-04-25,PROD_009,SPORTS,LOC_003,466.91,157.1157142857143
2022-04-25,PROD_009,SPORTS,LOC_004,450.13,150.6157142857143
2022-04-25,PROD_009,SPORTS,LOC_005,503.82,177.0442857142857
2022-04-25,PROD_010,SPORTS,LOC_001,395.53,139.74857142857144
2022-04-25,PROD_010,SPORTS,LOC_002,384.86,168.38857142857142
2022-04-25,PROD_010,SPORTS,LOC_003,344.84000000000003,111.99571428571429
2022-04-25,PROD_010,SPORTS,LOC_004,455.7,154.89857142857142
2022-04-25,PROD_010,SPORTS,LOC_005,499.34000000000003,173.36142857142858
2022-05-02,PROD_001,ELECTRONICS,LOC_001,501.48,131.48285714285714
2022-05-02,PROD_001,ELECTRONICS,LOC_002,449.07,139.91857142857143
2022-05-02,PROD_001,ELECTRONICS,LOC_003,564.21,140.44571428571427
2022-05-02,PROD_001,ELECTRONICS,LOC_004,545.8,157.02142857142857
2022-05-02,PROD_001,ELECTRONICS,LOC_005,542.47,162.16285714285715
2022-05-02,PROD_002,CLOTHING,LOC_001,541.03,99.94142857142857
2022-05-02,PROD_002,CLOTHING,LOC_002,512.96,54.35857142857143
2022-05-02,PROD_002,CLOTHING,LOC_003,426.91,106.61571428571428
2022-05-02,PROD_002,CLOTHING,LOC_004,354.49,77.62
2022-05-02,PROD_002,CLOTHING,LOC_005,492.94,107.91857142857144
2022-05-02,PROD_003,CLOTHING,LOC_001,402.46000000000004,106.21857142857142
2022-05-02,PROD_003,CLOTHING,LOC_002,786.73,157.87142857142857
2022-05-02,PROD_003,CLOTHING,LOC_003,579.3,91.17
2022-05-02,PROD_003,CLOTHING,LOC_004,560.72,156.37142857142857
2022-05-02,PROD_003,CLOTHING,LOC_005,795.02,191.68
2022-05-02,PROD_004,FOOD,LOC_001,570.87,101.92571428571429
2022-05-02,PROD_004,FOOD,LOC_002,463.8,120.28285714285714
2022-05-02,PROD_004,FOOD,LOC_003,436.01,112.61142857142856
2022-05-02,PROD_004,FOOD,LOC_004,670.39,118.24000000000001
2022-05-02,PROD_004,FOOD,LOC_005,809.4200000000001,155.96714285714285
2022-05-02,PROD_005,FOOD,LOC_001,853.74,203.4085714285714
2022-05-02,PROD_005,FOOD,LOC_002,770.11,147.8957142857143
2022-05-02,PROD_005,FOOD,LOC_003,476.59999999999997,117.10571428571428
2022-05-02,PROD_005,FOOD,LOC_004,836.32,155.6157142857143
2022-05-02,PROD_005,FOOD,LOC_005,674.96,149.50142857142856
2022-05-02,PROD_006,FOOD,LOC_001,810.0400000000001,175.78428571428572
2022-05-02,PROD_006,FOOD,LOC_002,719.2,135.23142857142858
2022-05-02,PROD_006,FOOD,LOC_003,599.34,124.11285714285714
2022-05-02,PROD_006,FOOD,LOC_004,835.22,171.97857142857143
2022-05-02,PROD_006,FOOD,LOC_005,479.77,112.84857142857143
2022-05-02,PROD_007,HOME,LOC_001,212.49,61.207142857142856
2022-05-02,PROD_007,HOME,LOC_002,305.45,82.77285714285713
2022-05-02,PROD_007,HOME,LOC_003,348.68,98.69000000000001
2022-05-02,PROD_007,HOME,LOC_004,279.69,76.87428571428572
2022-05-02,PROD_007,HOME,LOC_005,174.63,65.47142857142858
2022-05-02,PROD_008,SPORTS,LOC_001,583.92,231.82285714285715
2022-05-02,PROD_008,SPORTS,LOC_002,400.91,132.87571428571428
2022-05-02,PROD_008,SPORTS,LOC_003,396.28000000000003,140.21285714285713
2022-05-02,PROD_008,SPORTS,LOC_004,575.88,206.47571428571428
2022-05-02,PROD_008,SPORTS,LOC_005,394.6,136.2357142857143
2022-05-02,PROD_009,SPORTS,LOC_001,433.71,150.9385714285714
2022-05-02,PROD_009,SPORTS,LOC_002,504.63,202.50285714285715
2022-05-02,PROD_009,SPORTS,LOC_003,453.11,173.27857142857144
2022-05-02,PROD_009,SPORTS,LOC_004,382.63,143.16285714285715
2022-05-02,PROD_009,SPORTS,LOC_005,545.95,180.54571428571427
2022-05-02,PROD_010,SPORTS,LOC_001,417.84,152.6442857142857
2022-05-02,PROD_010,SPORTS,LOC_002,457.03,148.46857142857144
2022-05-02,PROD_010,SPORTS,LOC_003,405.01,155.93
2022-05-02,PROD_010,SPORTS,LOC_004,511.3,161.10857142857142
2022-05-02,PROD_010,SPORTS,LOC_005,491.37,153.97571428571428
2022-05-09,PROD_001,ELECTRONICS,LOC_001,435.02000000000004,113.67
2022-05-09,PROD_001,ELECTRONICS,LOC_002,440.15999999999997,127.51285714285714
2022-05-09,PROD_001,ELECTRONICS,LOC_003,551.86,155.49428571428572
2022-05-09,PROD_001,ELECTRONICS,LOC_004,595.43,161.49
2022-05-09,PROD_001,ELECTRONICS,LOC_005,604.3,173.98
2022-05-09,PROD_002,CLOTHING,LOC_001,528.11,103.75
2022-05-09,PROD_002,CLOTHING,LOC_002,499.77,48.598571428571425
2022-05-09,PROD_002,CLOTHING,LOC_003,441.68,102.14285714285714
2022-05-09,PROD_002,CLOTHING,LOC_004,341.81,60.957142857142856
2022-05-09,PROD_002,CLOTHING,LOC_005,539.61,132.56571428571428
2022-05-09,PROD_003,CLOTHING,LOC_001,375.03,104.38714285714286
2022-05-09,PROD_003,CLOTHING,LOC_002,770.75,175.86142857142858
2022-05-09,PROD_003,CLOTHING,LOC_003,536.46,87.56714285714285
2022-05-09,PROD_003,CLOTHING,LOC_004,561.2,126.23428571428572
2022-05-09,PROD_003,CLOTHING,LOC_005,841.28,172.02428571428572
2022-05-09,PROD_004,FOOD,LOC_001,547.61,112.60714285714286
2022-05-09,PROD_004,FOOD,LOC_002,484.37,114.06857142857143
2022-05-09,PROD_004,FOOD,LOC_003,474.4,88.64142857142858
2022-05-09,PROD_004,FOOD,LOC_004,667.5699999999999,106.22285714285714
2022-05-09,PROD_004,FOOD,LOC_005,815.02,183.57
2022-05-09,PROD_005,FOOD,LOC_001,844.11,180.08571428571426
2022-05-09,PROD_005,FOOD,LOC_002,765.2,164.07857142857142
2022-05-09,PROD_005,FOOD,LOC_003,478.46,108.91714285714285
2022-05-09,PROD_005,FOOD,LOC_004,851.79,187.00857142857143
2022-05-09,PROD_005,FOOD,LOC_005,682.16,135.98142857142858
2022-05-09,PROD_006,FOOD,LOC_001,807.68,227.4114285714286
2022-05-09,PROD_006,FOOD,LOC_002,729.3,160.94714285714286
2022-05-09,PROD_006,FOOD,LOC_003,608.76,142.04571428571427
2022-05-09,PROD_006,FOOD,LOC_004,827.4399999999999,172.62285714285713
2022-05-09,PROD_006,FOOD,LOC_005,501.26,145.80285714285714
2022-05-09,PROD_007,HOME,LOC_001,226.42000000000002,61.26285714285715
2022-05-09,PROD_007,HOME,LOC_002,328.19,99.94571428571429
2022-05-09,PROD_007,HOME,LOC_003,348.26,95.88714285714286
2022-05-09,PROD_007,HOME,LOC_004,271.25,81.48285714285714
2022-05-09,PROD_007,HOME,LOC_005,197.73,63.73428571428571
2022-05-09,PROD_008,SPORTS,LOC_001,623.27,219.53571428571428
2022-05-09,PROD_008,SPORTS,LOC_002,372.85,139.0857142857143
2022-05-09,PROD_008,SPORTS,LOC_003,384.18,143.07142857142858
2022-05-09,PROD_008,SPORTS,LOC_004,558.22,201.15714285714284
2022-05-09,PROD_008,SPORTS,LOC_005,394.49,146.59285714285716
2022-05-09,PROD_009,SPORTS,LOC_001,386.37,147.21571428571428
2022-05-09,PROD_009,SPORTS,LOC_002,536.85,173.14714285714285
2022-05-09,PROD_009,SPORTS,LOC_003,476.96,171.6242857142857
2022-05-09,PROD_009,SPORTS,LOC_004,407.92,158.49714285714285
2022-05-09,PROD_009,SPORTS,LOC_005,530.23,184.73000000000002
2022-05-09,PROD_010,SPORTS,LOC_001,415.40999999999997,163.61285714285714
2022-05-09,PROD_010,SPORTS,LOC_002,479.21,148.39857142857142
2022-05-09,PROD_010,SPORTS,LOC_003,441.21,141.92142857142855
2022-05-09,PROD_010,SPORTS,LOC_004,471.68,155.68285714285713
2022-05-09,PROD_010,SPORTS,LOC_005,533.61,195.06714285714287
2022-05-16,PROD_001,ELECTRONICS,LOC_001,474.45,126.2057142857143
2022-05-16,PROD_001,ELECTRONICS,LOC_002,442.87,129.08714285714285
2022-05-16,PROD_001,ELECTRONICS,LOC_003,561.54,141.66714285714286
2022-05-16,PROD_001,ELECTRONICS,LOC_004,599.23,169.0585714285714
2022-05-16,PROD_001,ELECTRONICS,LOC_005,545.2,165.95428571428573
2022-05-16,PROD_002,CLOTHING,LOC_001,502.84000000000003,86.22857142857143
2022-05-16,PROD_002,CLOTHING,LOC_002,488.51,60.42714285714286
2022-05-16,PROD_002,CLOTHING,LOC_003,419.54,92.15857142857143
2022-05-16,PROD_002,CLOTHING,LOC_004,358.35,61.85857142857143
2022-05-16,PROD_002,CLOTHING,LOC_005,512.46,122.82428571428571
2022-05-16,PROD_003,CLOTHING,LOC_001,417.48,91.4557142857143
2022-05-16,PROD_003,CLOTHING,LOC_002,757.9300000000001,143.76714285714286
2022-05-16,PROD_003,CLOTHING,LOC_003,543.03,71.72285714285714
2022-05-16,PROD_003,CLOTHING,LOC_004,516.62,142.47714285714287
2022-05-16,PROD_003,CLOTHING,LOC_005,854.88,176.61142857142858
2022-05-16,PROD_004,FOOD,LOC_001,563.56,99.78
2022-05-16,PROD_004,FOOD,LOC_002,460.45,109.49
2022-05-16,PROD_004,FOOD,LOC_003,452.21,116.01571428571428
2022-05-16,PROD_004,FOOD,LOC_004,657.89,134.10285714285715
2022-05-16,PROD_004,FOOD,LOC_005,812.23,174.31428571428572
2022-05-16,PROD_005,FOOD,LOC_001,820.6600000000001,194.1157142857143
2022-05-16,PROD_005,FOOD,LOC_002,785.02,176.31285714285715
2022-05-16,PROD_005,FOOD,LOC_003,433.81,93.14428571428572
2022-05-16,PROD_005,FOOD,LOC_004,840.46,162.67428571428573
2022-05-16,PROD_005,FOOD,LOC_005,636.85,128.09428571428572
2022-05-16,PROD_006,FOOD,LOC_001,851.24,192.1185714285714
2022-05-16,PROD_006,FOOD,LOC_002,730.48,145.46571428571428
2022-05-16,PROD_006,FOOD,LOC_003,567.06,141.31285714285715
2022-05-16,PROD_006,FOOD,LOC_004,842.96,145.54142857142855
2022-05-16,PROD_006,FOOD,LOC_005,470.22,124.54857142857144
2022-05-16,PROD_007,HOME,LOC_001,203.59,62.730000000000004
2022-05-16,PROD_007,HOME,LOC_002,308.57,91.3342857142857
2022-05-16,PROD_007,HOME,LOC_003,369.13,95.22142857142856
2022-05-16,PROD_007,HOME,LOC_004,299.51,71.92142857142858
2022-05-16,PROD_007,HOME,LOC_005,204.96,68.22
2022-05-16,PROD_008,SPORTS,LOC_001,630.93,215.27857142857144
2022-05-16,PROD_008,SPORTS,LOC_002,414.69,150.61142857142858
2022-05-16,PROD_008,SPORTS,LOC_003,394.53,143.3685714285714
2022-05-16,PROD_008,SPORTS,LOC_004,561.92,209.16857142857143
2022-05-16,PROD_008,SPORTS,LOC_005,421.24,143.94285714285715
2022-05-16,PROD_009,SPORTS,LOC_001,467.13,162.6242857142857
2022-05-16,PROD_009,SPORTS,LOC_002,546.2,206.76142857142855
2022-05-16,PROD_009,SPORTS,LOC_003,470.38,199.16714285714286
2022-05-16,PROD_009,SPORTS,LOC_004,473.64,148.19714285714284
2022-05-16,PROD_009,SPORTS,LOC_005,576.02,186.1142857142857
2022-05-16,PROD_010,SPORTS,LOC_001,456.91,164.92000000000002
2022-05-16,PROD_010,SPORTS,LOC_002,424.93,134.4
2022-05-16,PROD_010,SPORTS,LOC_003,441.49,150.88285714285715
2022-05-16,PROD_010,SPORTS,LOC_004,480.13,156.44
2022-05-16,PROD_010,SPORTS,LOC_005,534.09,183.97857142857143
2022-05-23,PROD_001,ELECTRONICS,LOC_001,462.55,119.05142857142857
2022-05-23,PROD_001,ELECTRONICS,LOC_002,434.93,114.80285714285715
2022-05-23,PROD_001,ELECTRONICS,LOC_003,556.14,154.24428571428572
2022-05-23,PROD_001,ELECTRONICS,LOC_004,615.33,162.5914285714286
2022-05-23,PROD_001,ELECTRONICS,LOC_005,595.85,144.36714285714285
2022-05-23,PROD_002,CLOTHING,LOC_001,509.04,114.71000000000001
2022-05-23,PROD_002,CLOTHING,LOC_002,450.4,50.21714285714285
2022-05-23,PROD_002,CLOTHING,LOC_003,446.06,107.27
2022-05-23,PROD_002,CLOTHING,LOC_004,330.51,59.73285714285714
2022-05-23,PROD_002,CLOTHING,LOC_005,523.83,130.3
2022-05-23,PROD_003,CLOTHING,LOC_001,414.78,109.95428571428572
2022-05-23,PROD_003,CLOTHING,LOC_002,678.99,177.77
2022-05-23,PROD_003,CLOTHING,LOC_003,514.1800000000001,88.09142857142857
2022-05-23,PROD_003,CLOTHING,LOC_004,430.13,161.28142857142856
2022-05-23,PROD_003,CLOTHING,LOC_005,827.5,177.5157142857143
2022-05-23,PROD_004,FOOD,LOC_001,629.42,112.54714285714286
2022-05-23,PROD_004,FOOD,LOC_002,468.83000000000004,116.24285714285715
2022-05-23,PROD_004,FOOD,LOC_003,436.14,101.66142857142857
2022-05-23,PROD_004,FOOD,LOC_004,649.49,118.14571428571428
2022-05-23,PROD_004,FOOD,LOC_005,785.4,201.18571428571428
2022-05-23,PROD_005,FOOD,LOC_001,785.04,170.4857142857143
2022-05-23,PROD_005,FOOD,LOC_002,747.45,153.8685714285714
2022-05-23,PROD_005,FOOD,LOC_003,458.09,115.73142857142857
2022-05-23,PROD_005,FOOD,LOC_004,826.36,179.61999999999998
2022-05-23,PROD_005,FOOD,LOC_005,643.9399999999999,121.43714285714285
2022-05-23,PROD_006,FOOD,LOC_001,907.9200000000001,187.1342857142857
2022-05-23,PROD_006,FOOD,LOC_002,713.62,136.8557142857143
2022-05-23,PROD_006,FOOD,LOC_003,577.84,130.46428571428572
2022-05-23,PROD_006,FOOD,LOC_004,789.59,165.85142857142858
2022-05-23,PROD_006,FOOD,LOC_005,432.98,112.37142857142858
2022-05-23,PROD_007,HOME,LOC_001,220.79,62.17
2022-05-23,PROD_007,HOME,LOC_002,327.11,88.62142857142858
2022-05-23,PROD_007,HOME,LOC_003,329.0,101.32571428571428
2022-05-23,PROD_007,HOME,LOC_004,284.07,78.08
2022-05-23,PROD_007,HOME,LOC_005,197.71,64.83857142857143
2022-05-23,PROD_008,SPORTS,LOC_001,600.6,201.37857142857143
2022-05-23,PROD_008,SPORTS,LOC_002,406.96,145.09285714285713
2022-05-23,PROD_008,SPORTS,LOC_003,345.87,150.27285714285713
2022-05-23,PROD_008,SPORTS,LOC_004,566.05,188.80571428571426
2022-05-23,PROD_008,SPORTS,LOC_005,401.38,146.92857142857142
2022-05-23,PROD_009,SPORTS,LOC_001,371.11,158.04285714285714
2022-05-23,PROD_009,SPORTS,LOC_002,540.13,193.24285714285716
2022-05-23,PROD_009,SPORTS,LOC_003,490.68,200.30428571428573
2022-05-23,PROD_009,SPORTS,LOC_004,413.85,159.75142857142856
2022-05-23,PROD_009,SPORTS,LOC_005,510.7,188.81857142857143
2022-05-23,PROD_010,SPORTS,LOC_001,479.55,146.32142857142858
2022-05-23,PROD_010,SPORTS,LOC_002,396.37,149.49857142857144
2022-05-23,PROD_010,SPORTS,LOC_003,352.29,133.21
2022-05-23,PROD_010,SPORTS,LOC_004,474.66,145.14285714285714
2022-05-23,PROD_010,SPORTS,LOC_005,512.35,178.64285714285714
2022-05-30,PROD_001,ELECTRONICS,LOC_001,499.6,125.86285714285714
2022-05-30,PROD_001,ELECTRONICS,LOC_002,466.87,129.06428571428572
2022-05-30,PROD_001,ELECTRONICS,LOC_003,553.89,123.55
2022-05-30,PROD_001,ELECTRONICS,LOC_004,588.37,165.52857142857144
2022-05-30,PROD_001,ELECTRONICS,LOC_005,603.68,163.25714285714284
2022-05-30,PROD_002,CLOTHING,LOC_001,518.3,101.33
2022-05-30,PROD_002,CLOTHING,LOC_002,435.93,54.970000000000006
2022-05-30,PROD_002,CLOTHING,LOC_003,409.42,107.04714285714286
2022-05-30,PROD_002,CLOTHING,LOC_004,309.87,60.597142857142856
2022-05-30,PROD_002,CLOTHING,LOC_005,498.21,120.61571428571428
2022-05-30,PROD_003,CLOTHING,LOC_001,395.46000000000004,101.28
2022-05-30,PROD_003,CLOTHING,LOC_002,721.58,146.37714285714284
2022-05-30,PROD_003,CLOTHING,LOC_003,511.08,77.79857142857144
2022-05-30,PROD_003,CLOTHING,LOC_004,467.85,135.17000000000002
2022-05-30,PROD_003,CLOTHING,LOC_005,820.1700000000001,183.88714285714286
2022-05-30,PROD_004,FOOD,LOC_001,544.15,113.09714285714286
2022-05-30,PROD_004,FOOD,LOC_002,447.87,121.82428571428571
2022-05-30,PROD_004,FOOD,LOC_003,447.16,99.64428571428572
2022-05-30,PROD_004,FOOD,LOC_004,632.52,106.25428571428571
2022-05-30,PROD_004,FOOD,LOC_005,814.81,176.53285714285715
2022-05-30,PROD_005,FOOD,LOC_001,858.8100000000001,179.1357142857143
2022-05-30,PROD_005,FOOD,LOC_002,712.71,175.17285714285714
2022-05-30,PROD_005,FOOD,LOC_003,464.69,105.24000000000001
2022-05-30,PROD_005,FOOD,LOC_004,838.78,155.73
2022-05-30,PROD_005,FOOD,LOC_005,646.35,121.5657142857143
2022-05-30,PROD_006,FOOD,LOC_001,780.9,170.85
2022-05-30,PROD_006,FOOD,LOC_002,720.45,156.9257142857143
2022-05-30,PROD_006,FOOD,LOC_003,615.42,134.98714285714286
2022-05-30,PROD_006,FOOD,LOC_004,779.49,171.42857142857142
2022-05-30,PROD_006,FOOD,LOC_005,453.90000000000003,130.92
2022-05-30,PROD_007,HOME,LOC_001,202.49,63.63571428571429
2022-05-30,PROD_007,HOME,LOC_002,328.5,94.5657142857143
2022-05-30,PROD_007,HOME,LOC_003,357.21,85.73
2022-05-30,PROD_007,HOME,LOC_004,293.27,75.25
2022-05-30,PROD_007,HOME,LOC_005,235.54,67.35857142857142
2022-05-30,PROD_008,SPORTS,LOC_001,655.16,200.5142857142857
2022-05-30,PROD_008,SPORTS,LOC_002,416.41,118.73714285714286
2022-05-30,PROD_008,SPORTS,LOC_003,362.93,149.3657142857143
2022-05-30,PROD_008,SPORTS,LOC_004,509.95,199.55714285714288
2022-05-30,PROD_008,SPORTS,LOC_005,447.01,153.86285714285714
2022-05-30,PROD_009,SPORTS,LOC_001,402.3,131.59142857142857
2022-05-30,PROD_009,SPORTS,LOC_002,542.0,219.06428571428572
2022-05-30,PROD_009,SPORTS,LOC_003,477.0,170.03
2022-05-30,PROD_009,SPORTS,LOC_004,434.84000000000003,159.53
2022-05-30,PROD_009,SPORTS,LOC_005,556.65,192.09142857142857
2022-05-30,PROD_010,SPORTS,LOC_001,469.34000000000003,146.09428571428572
2022-05-30,PROD_010,SPORTS,LOC_002,434.17,152.15142857142857
2022-05-30,PROD_010,SPORTS,LOC_003,357.51,151.62999999999997
2022-05-30,PROD_010,SPORTS,LOC_004,478.49,152.39857142857142
2022-05-30,PROD_010,SPORTS,LOC_005,562.35,184.79142857142855
2022-06-06,PROD_001,ELECTRONICS,LOC_001,417.64,123.59857142857143
2022-06-06,PROD_001,ELECTRONICS,LOC_002,410.77,133.3685714285714
2022-06-06,PROD_001,ELECTRONICS,LOC_003,523.95,153.97857142857143
2022-06-06,PROD_001,ELECTRONICS,LOC_004,595.93,166.63857142857142
2022-06-06,PROD_001,ELECTRONICS,LOC_005,561.29,152.87999999999997
2022-06-06,PROD_002,CLOTHING,LOC_001,474.56,104.67428571428572
2022-06-06,PROD_002,CLOTHING,LOC_002,417.1,52.25
2022-06-06,PROD_002,CLOTHING,LOC_003,363.33,99.70857142857143
2022-06-06,PROD_002,CLOTHING,LOC_004,319.45,57.949999999999996
2022-06-06,PROD_002,CLOTHING,LOC_005,527.85,101.85857142857142
2022-06-06,PROD_003,CLOTHING,LOC_001,412.12,108.42999999999999
2022-06-06,PROD_003,CLOTHING,LOC_002,659.17,144.18857142857144
2022-06-06,PROD_003,CLOTHING,LOC_003,486.47,76.5942857142857
2022-06-06,PROD_003,CLOTHING,LOC_004,485.21,133.18428571428572
2022-06-06,PROD_003,CLOTHING,LOC_005,787.95,176.99285714285716
2022-06-06,PROD_004,FOOD,LOC_001,539.87,101.90571428571427
2022-06-06,PROD_004,FOOD,LOC_002,494.19,113.08571428571429
2022-06-06,PROD_004,FOOD,LOC_003,435.81,114.40857142857143
2022-06-06,PROD_004,FOOD,LOC_004,635.24,125.61857142857141
2022-06-06,PROD_004,FOOD,LOC_005,792.6,160.24
2022-06-06,PROD_005,FOOD,LOC_001,768.86,209.65714285714284
2022-06-06,PROD_005,FOOD,LOC_002,712.87,157.29571428571427
2022-06-06,PROD_005,FOOD,LOC_003,448.24,101.47142857142856
2022-06-06,PROD_005,FOOD,LOC_004,801.36,170.0257142857143
2022-06-06,PROD_005,FOOD,LOC_005,619.95,133.76142857142855
2022-06-06,PROD_006,FOOD,LOC_001,825.71,144.29428571428573
2022-06-06,PROD_006,FOOD,LOC_002,632.98,134.00428571428571
2022-06-06,PROD_006,FOOD,LOC_003,576.75,125.0657142857143
2022-06-06,PROD_006,FOOD,LOC_004,734.45,154.66142857142856
2022-06-06,PROD_006,FOOD,LOC_005,441.11,116.20857142857143
2022-06-06,PROD_007,HOME,LOC_001,227.82999999999998,54.277142857142856
2022-06-06,PROD_007,HOME,LOC_002,325.42,96.85428571428572
2022-06-06,PROD_007,HOME,LOC_003,365.42,102.42142857142858
2022-06-06,PROD_007,HOME,LOC_004,288.53,81.91857142857143
2022-06-06,PROD_007,HOME,LOC_005,194.60999999999999,68.94571428571429
2022-06-06,PROD_008,SPORTS,LOC_001,650.09,183.92000000000002
2022-06-06,PROD_008,SPORTS,LOC_002,371.62,140.14000000000001
2022-06-06,PROD_008,SPORTS,LOC_003,396.78,138.68142857142857
2022-06-06,PROD_008,SPORTS,LOC_004,569.96,181.9042857142857
2022-06-06,PROD_008,SPORTS,LOC_005,398.68,163.32285714285715
2022-06-06,PROD_009,SPORTS,LOC_001,447.68,139.24571428571429
2022-06-06,PROD_009,SPORTS,LOC_002,513.97,205.89000000000001
2022-06-06,PROD_009,SPORTS,LOC_003,508.89,193.52857142857144
2022-06-06,PROD_009,SPORTS,LOC_004,476.74,172.1
2022-06-06,PROD_009,SPORTS,LOC_005,564.09,183.10142857142858
2022-06-06,PROD_010,SPORTS,LOC_001,458.53,146.87142857142857
2022-06-06,PROD_010,SPORTS,LOC_002,375.77,146.25428571428571
2022-06-06,PROD_010,SPORTS,LOC_003,413.97,125.15714285714286
2022-06-06,PROD_010,SPORTS,LOC_004,452.95,172.32571428571427
2022-06-06,PROD_010,SPORTS,LOC_005,516.55,203.17428571428573
2022-06-13,PROD_001,ELECTRONICS,LOC_001,423.46,131.39714285714285
2022-06-13,PROD_001,ELECTRONICS,LOC_002,414.53,130.50142857142856
2022-06-13,PROD_001,ELECTRONICS,LOC_003,523.84,133.71142857142857
2022-06-13,PROD_001,ELECTRONICS,LOC_004,629.42,177.37714285714287
2022-06-13,PROD_001,ELECTRONICS,LOC_005,566.37,186.61142857142858
2022-06-13,PROD_002,CLOTHING,LOC_001,525.6,104.79857142857144
2022-06-13,PROD_002,CLOTHING,LOC_002,389.93,53.705714285714286
2022-06-13,PROD_002,CLOTHING,LOC_003,412.7,96.94857142857143
2022-06-13,PROD_002,CLOTHING,LOC_004,301.43,66.91571428571429
2022-06-13,PROD_002,CLOTHING,LOC_005,503.72,111.53285714285714
2022-06-13,PROD_003,CLOTHING,LOC_001,358.83,94.13857142857144
2022-06-13,PROD_003,CLOTHING,LOC_002,633.92,157.68
2022-06-13,PROD_003,CLOTHING,LOC_003,478.56,78.67428571428572
2022-06-13,PROD_003,CLOTHING,LOC_004,500.66,142.9557142857143
2022-06-13,PROD_003,CLOTHING,LOC_005,773.08,167.8842857142857
2022-06-13,PROD_004,FOOD,LOC_001,499.88,111.88857142857144
2022-06-13,PROD_004,FOOD,LOC_002,454.53,110.56142857142858
2022-06-13,PROD_004,FOOD,LOC_003,417.12,110.14285714285714
2022-06-13,PROD_004,FOOD,LOC_004,623.17,108.38
2022-06-13,PROD_004,FOOD,LOC_005,812.96,164.3857142857143
2022-06-13,PROD_005,FOOD,LOC_001,727.74,162.9042857142857
2022-06-13,PROD_005,FOOD,LOC_002,723.95,157.92714285714285
2022-06-13,PROD_005,FOOD,LOC_003,453.38,89.13714285714286
2022-06-13,PROD_005,FOOD,LOC_004,769.6899999999999,171.17285714285714
2022-06-13,PROD_005,FOOD,LOC_005,611.9,124.04714285714284
2022-06-13,PROD_006,FOOD,LOC_001,722.76,184.78142857142856
2022-06-13,PROD_006,FOOD,LOC_002,668.88,142.08857142857144
2022-06-13,PROD_006,FOOD,LOC_003,566.29,129.09285714285713
2022-06-13,PROD_006,FOOD,LOC_004,788.12,148.66000000000003
2022-06-13,PROD_006,FOOD,LOC_005,482.65,119.55
2022-06-13,PROD_007,HOME,LOC_001,202.42,60.22571428571428
2022-06-13,PROD_007,HOME,LOC_002,323.85,99.99142857142859
2022-06-13,PROD_007,HOME,LOC_003,363.11,102.14428571428572
2022-06-13,PROD_007,HOME,LOC_004,310.78,87.76285714285714
2022-06-13,PROD_007,HOME,LOC_005,199.38,71.13857142857144
2022-06-13,PROD_008,SPORTS,LOC_001,674.15,207.8857142857143
2022-06-13,PROD_008,SPORTS,LOC_002,463.13,126.71000000000001
2022-06-13,PROD_008,SPORTS,LOC_003,434.76,130.27
2022-06-13,PROD_008,SPORTS,LOC_004,519.63,177.01142857142855
2022-06-13,PROD_008,SPORTS,LOC_005,373.19,150.1
2022-06-13,PROD_009,SPORTS,LOC_001,429.99,129.46857142857144
2022-06-13,PROD_009,SPORTS,LOC_002,547.28,194.28857142857143
